V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0.0029988265596330166,0.9999352693557739,0.002795175416395068,0.9754863381385803,0.9997561573982239,0.9953741431236267,2.2958705812925473e-05,0.010086567141115665,0.0001447532995371148,0.0002804905525408685,0.9990180730819702,0.001601940137334168,0.9959762692451477,0.983806848526001,0.0016232088673859835,0.0016385051421821117,0.008800405077636242,0.004731062799692154,0.00745444605126977,0.9924715757369995,0.9900619983673096,0.002607188420370221,0.9995834231376648,0.00048180168960243464,0.001648678327910602,0.008226171135902405,0.9959424138069153,0.9982366561889648,3.2721120533096837e-06,0
0.0062215253710746765,0.9999790191650391,0.001254618400707841,0.9860922694206238,0.9998358488082886,0.9721711277961731,3.774190190597437e-05,0.0033266826067119837,2.742185643000994e-05,0.0003423799353186041,0.9985623955726624,0.003558491123840213,0.9975062012672424,0.9977079629898071,0.0004528268473222852,0.0029410822317004204,0.011569781228899956,0.016813047230243683,0.011789209209382534,0.9958431124687195,0.9960616230964661,0.0034902587067335844,0.9989872574806213,0.0008302024216391146,0.0009830601047724485,0.008418465033173561,0.9983659386634827,0.999503493309021,4.970413556293352e-07,0
0.028193719685077667,0.9997386336326599,0.005223405081778765,0.9716954827308655,0.9991959929466248,0.988775372505188,6.881509034428746e-05,0.02050645276904106,0.00022723263828083873,0.0006288528675213456,0.9958219528198242,0.00950247049331665,0.9857468605041504,0.9913871884346008,0.0020924669224768877,0.0069623771123588085,0.01945679821074009,0.027478789910674095,0.00871538370847702,0.994793713092804,0.987237811088562,0.008018621243536472,0.9984115362167358,0.0034100781194865704,0.004811631515622139,0.008997045457363129,0.9956400394439697,0.9976850748062134,1.46687989399652e-05,0
0.009037695825099945,0.9999693632125854,0.0016547627747058868,0.9642475843429565,0.9996873140335083,0.9887750148773193,2.0109220713493414e-05,0.007345955353230238,0.00011154539242852479,0.0006758225499652326,0.998056948184967,0.005299536511301994,0.9934152364730835,0.9946341514587402,0.00044539308873936534,0.0005601653829216957,0.024282993748784065,0.008863928727805614,0.005927457939833403,0.995821475982666,0.9781675934791565,0.0017951714107766747,0.9996497631072998,0.0006950290990062058,0.002885499270632863,0.00406951317563653,0.9959307312965393,0.9980173110961914,7.885892046033405e-07,0
0.010940159671008587,0.999887228012085,0.0010305950418114662,0.99233078956604,0.9997007846832275,0.9933429956436157,8.759407501202077e-05,0.008681504055857658,9.028693602886051e-05,0.001133888727054,0.9985302686691284,0.0023973898496478796,0.9961692690849304,0.9744612574577332,0.002429078333079815,0.0011087291641160846,0.004298224579542875,0.0036687215324491262,0.01343916729092598,0.9958983063697815,0.9793064594268799,0.004990566521883011,0.9995265007019043,0.001032322528772056,0.004785710014402866,0.017175903543829918,0.9921731948852539,0.9978112578392029,6.269845471251756e-06,0
0.030482256785035133,0.9998879432678223,0.007679751142859459,0.9733858108520508,0.9996048808097839,0.9858061671257019,9.192925790557638e-05,0.012287885881960392,0.00013329615467227995,0.0007100353832356632,0.9963428378105164,0.012096099555492401,0.9957095384597778,0.9972928166389465,0.0011494631180539727,0.008687103167176247,0.03708917275071144,0.0304704736918211,0.009895769879221916,0.989413857460022,0.9939073920249939,0.009735612198710442,0.9996531009674072,0.0009014471434056759,0.00629042973741889,0.015177527442574501,0.9959684610366821,0.9985858201980591,1.935205091285752e-06,0
0.021112073212862015,0.9998424053192139,0.002006951719522476,0.9825363159179688,0.9997699856758118,0.9917094111442566,1.7536242012283765e-05,0.006738836411386728,0.00020634040993172675,0.0010906538227573037,0.9969285130500793,0.01307392306625843,0.9938398003578186,0.9867339134216309,0.002396094612777233,0.0022406273055821657,0.01876671239733696,0.010378293693065643,0.011805664747953415,0.9969834685325623,0.9919711351394653,0.005829035770148039,0.9997171759605408,0.0016493173316121101,0.0047860099002718925,0.008328001014888287,0.9953023195266724,0.9989805817604065,2.212774234067183e-06,0
0.008718762546777725,0.999825656414032,0.004293064586818218,0.9797119498252869,0.9997655749320984,0.9856151342391968,4.640265615307726e-05,0.004730339627712965,0.0002986145264003426,0.0009703841060400009,0.9991517066955566,0.009075679816305637,0.9917245507240295,0.9768174290657043,0.0031986951362341642,0.002594112418591976,0.013508851639926434,0.010626871138811111,0.007404240779578686,0.9927716851234436,0.9880237579345703,0.004406365565955639,0.9992426633834839,0.001237745862454176,0.010957871563732624,0.02383253537118435,0.9905243515968323,0.9980643391609192,3.1738727557240054e-06,0
0.008016959764063358,0.9999599456787109,0.0013780929148197174,0.9867959022521973,0.9999650716781616,0.9974563717842102,3.824422947218409e-06,0.0030618400778621435,5.8730442106025293e-05,0.0001823264465201646,0.9995051622390747,0.0056297737173736095,0.9969513416290283,0.9976836442947388,0.0010883128270506859,0.0012517899740487337,0.009171247482299805,0.004208947531878948,0.004712429828941822,0.9983629584312439,0.994327962398529,0.004223931580781937,0.9998804330825806,0.0005017569637857378,0.0019251700723543763,0.004456446971744299,0.9963561296463013,0.9994640946388245,4.65154187168082e-07,0
0.017871657386422157,0.9990830421447754,0.005189491435885429,0.9777020215988159,0.9996273517608643,0.9785917401313782,6.147378007881343e-05,0.023579124361276627,0.0002429063169984147,0.0009308800217695534,0.9971283078193665,0.009035705588757992,0.9912312626838684,0.983932375907898,0.004584133625030518,0.005407184362411499,0.013421958312392235,0.009791417978703976,0.016624610871076584,0.9968312382698059,0.9903531670570374,0.005668612662702799,0.9990532994270325,0.0016390192322432995,0.008133601397275925,0.024766692891716957,0.9966411590576172,0.9983037710189819,8.959830665844493e-06,0
