V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0.9557737112045288,0.9979811310768127,0.9993491768836975,0.18161675333976746,0.9810873866081238,0.02125905640423298,0.08999349921941757,0.9641062021255493,0.439420610666275,0.3537578880786896,0.44234538078308105,0.9472321271896362,0.04123065993189812,0.8432173728942871,0.07343863695859909,0.006696684751659632,0.7331067323684692,0.9748373627662659,0.9683194160461426,0.9727059006690979,0.9921829104423523,0.9882583022117615,0.8837255239486694,0.015995286405086517,0.26367121934890747,0.07835577428340912,0.9124043583869934,0.004307133611291647,0.0006111605907790363,0
0.9757801294326782,0.9982055425643921,0.9989321827888489,0.30030786991119385,0.973418116569519,0.007831805385649204,0.28876006603240967,0.9701293110847473,0.4648348093032837,0.3943136930465698,0.28938743472099304,0.9890066385269165,0.18576641380786896,0.7916845083236694,0.033400729298591614,0.007127516902983189,0.6222876310348511,0.9696581959724426,0.8988488912582397,0.9584770202636719,0.9891993403434753,0.9949506521224976,0.8757607340812683,0.008200259879231453,0.2827797830104828,0.06506544351577759,0.9518740177154541,0.014024822972714901,0.00027645190129987895,0
0.9690991044044495,0.9991580247879028,0.9990805387496948,0.515209972858429,0.9890990257263184,0.005016149487346411,0.10923758894205093,0.9449480175971985,0.5394628047943115,0.16039370000362396,0.41972097754478455,0.9213307499885559,0.073606476187706,0.8536922335624695,0.04109711945056915,0.0031017044093459845,0.6606636047363281,0.9762367606163025,0.9732692837715149,0.9253594279289246,0.9957101345062256,0.9963878393173218,0.8471258878707886,0.008794733323156834,0.29703205823898315,0.1171262189745903,0.9342535138130188,0.008938969112932682,0.00027327731368131936,0
0.9677081108093262,0.9980663657188416,0.9992460012435913,0.38637229800224304,0.9831950068473816,0.02586899884045124,0.23008882999420166,0.9404364228248596,0.45910632610321045,0.28657472133636475,0.46260443329811096,0.9621636867523193,0.04926415532827377,0.8732506036758423,0.07038873434066772,0.006659988779574633,0.3940980136394501,0.9242734909057617,0.9260556101799011,0.9664653539657593,0.9890320897102356,0.988486647605896,0.877769410610199,0.01846848800778389,0.2865821421146393,0.14491420984268188,0.9372423887252808,0.08028867095708847,0.0003245887055527419,0
0.9618551135063171,0.9979159235954285,0.9990052580833435,0.3306328058242798,0.9645671248435974,0.02704005129635334,0.3006259500980377,0.9674322605133057,0.3636097013950348,0.2050074338912964,0.3291175961494446,0.9711315631866455,0.1488124430179596,0.8751751184463501,0.07715386897325516,0.010307969525456429,0.5550662279129028,0.8141273856163025,0.9618423581123352,0.9603523015975952,0.9913734793663025,0.9816597104072571,0.8641164898872375,0.00880045909434557,0.5660077333450317,0.13084490597248077,0.9124832153320312,0.018794061616063118,0.0004951804294250906,0
0.9685972332954407,0.9992094039916992,0.9998781681060791,0.8001066446304321,0.9952804446220398,0.00608300045132637,0.05537201091647148,0.9133556485176086,0.24995869398117065,0.2429153025150299,0.46583014726638794,0.8957151770591736,0.0974389836192131,0.6857185959815979,0.01965465396642685,0.003270043758675456,0.22753876447677612,0.7469279766082764,0.9605012536048889,0.9840472340583801,0.9954954385757446,0.9910793900489807,0.9735733866691589,0.0034578749909996986,0.2331390082836151,0.1536603569984436,0.9333386421203613,0.010575282387435436,0.00014393367746379226,1
0.9761649370193481,0.9987450838088989,0.9996036887168884,0.31445440649986267,0.9803932309150696,0.008268129080533981,0.29524895548820496,0.9751970767974854,0.5825783014297485,0.4421374201774597,0.3829273283481598,0.9774944186210632,0.2655544579029083,0.780354917049408,0.029946116730570793,0.017339805141091347,0.6994526982307434,0.9785601496696472,0.9075702428817749,0.9803229570388794,0.9899284243583679,0.9884979128837585,0.9318210482597351,0.017084652557969093,0.24995233118534088,0.13422942161560059,0.9134669303894043,0.015238371677696705,0.00033952988451346755,0
0.9800719022750854,0.998480498790741,0.9993013143539429,0.3142819106578827,0.9892058372497559,0.008980839513242245,0.23446783423423767,0.9436452388763428,0.5056082606315613,0.35855770111083984,0.5838246941566467,0.9640287756919861,0.09436746686697006,0.8747318983078003,0.02104734070599079,0.007029414176940918,0.5643723607063293,0.9621239900588989,0.9533109068870544,0.9693669676780701,0.9944515824317932,0.9941964149475098,0.8962684273719788,0.011114884167909622,0.10320606827735901,0.14570753276348114,0.9628345966339111,0.008467738516628742,0.00017055893840733916,0
0.929469883441925,0.9975048899650574,0.9991304278373718,0.7286477088928223,0.9898537993431091,0.04097013548016548,0.05596054717898369,0.8399362564086914,0.15734723210334778,0.1965097039937973,0.7946341037750244,0.8251583576202393,0.10690496861934662,0.6343614459037781,0.038928523659706116,0.008402971550822258,0.30946770310401917,0.7757183909416199,0.912683367729187,0.9616082906723022,0.9929653406143188,0.9656028151512146,0.936014711856842,0.010328616015613079,0.14744256436824799,0.30692246556282043,0.8633710145950317,0.02074589766561985,0.0006543074268847704,1
0.9705582857131958,0.9923813939094543,0.9971069693565369,0.5093144178390503,0.9670034646987915,0.030355380848050117,0.17041003704071045,0.8876685500144958,0.33738526701927185,0.2899908125400543,0.47038504481315613,0.9719418883323669,0.16726809740066528,0.673257052898407,0.10208575427532196,0.027231674641370773,0.6398744583129883,0.8128741979598999,0.8865724205970764,0.9863384366035461,0.9885557293891907,0.9605449438095093,0.9084917902946472,0.03423856198787689,0.22463476657867432,0.10952366888523102,0.8224198222160339,0.012873330153524876,0.000599951425101608,1
0.921242356300354,0.9955574870109558,0.9971309304237366,0.5718998312950134,0.9866209030151367,0.08435343205928802,0.20776626467704773,0.9202710390090942,0.16620826721191406,0.21793179214000702,0.38828763365745544,0.8890621662139893,0.1439557522535324,0.7613603472709656,0.18531960248947144,0.025708608329296112,0.36356934905052185,0.8904149532318115,0.9156918525695801,0.9592748284339905,0.9792755842208862,0.9701036810874939,0.8785315155982971,0.02616126649081707,0.2208555042743683,0.15453757345676422,0.8820331692695618,0.050829485058784485,0.003125665709376335,1
