@relation Relation
@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute Amount real
@attribute Class {0,1}
@data
0.9997939467430115,0.9999992847442627,0.9133204221725464,0.2013801485300064,0.9454332590103149,0.0016747165936976671,9.32393959374167e-07,0.999998927116394,0.023513063788414,0.6210718154907227,0.08079623430967331,0.9899523854255676,0.7282641530036926,0.009222323074936867,0.08023636788129807,0.7036629319190979,0.20925596356391907,0.027690919116139412,0.9991689920425415,0.9095667004585266,0.7389000654220581,0.9976298809051514,0.9999986886978149,0.9964939951896667,0.9999971389770508,0.0022183351684361696,0.9817848205566406,0.005308301188051701,9.618418062018463e-07,'0'
0.9995995163917542,0.9999890327453613,0.9266714453697205,0.03206714987754822,0.9523797035217285,0.0015534770209342241,1.0783764082589187e-05,0.9999964237213135,0.07493255287408829,0.9509940147399902,0.022641299292445183,0.9933274984359741,0.6502640843391418,0.05634809285402298,0.050423119217157364,0.7951237559318542,0.45971065759658813,0.2167361080646515,0.9947558641433716,0.9473766088485718,0.6870459318161011,0.9964962601661682,0.9999836683273315,0.985607385635376,0.9999760389328003,0.004402517806738615,0.9657783508300781,0.011362575925886631,6.871917321404908e-06,'0'
0.9997432827949524,0.9999960660934448,0.9081864953041077,0.1632903814315796,0.9173628687858582,0.0007596141076646745,1.4131076568446588e-05,0.9999986886978149,0.0265717264264822,0.7502224445343018,0.12555254995822906,0.9761809706687927,0.7752940654754639,0.010996823199093342,0.04599812999367714,0.8207257390022278,0.3405276834964752,0.08198023587465286,0.9975405931472778,0.9675775170326233,0.6002650260925293,0.9928655624389648,0.9999825954437256,0.97203528881073,0.9999858140945435,0.012213152833282948,0.9691905975341797,0.010827923193573952,5.932504791417159e-06,'0'
0.9998694658279419,0.9999940395355225,0.8554028272628784,0.12314694374799728,0.9816097021102905,0.0008829376893118024,1.099134715332184e-05,0.999998927116394,0.050062406808137894,0.7133496403694153,0.0880449190735817,0.9797505140304565,0.7040229439735413,0.01767626963555813,0.11104345321655273,0.8269280791282654,0.679413378238678,0.09683337807655334,0.9930425882339478,0.9632033109664917,0.7515418529510498,0.9910662770271301,0.9999927282333374,0.9979198575019836,0.9999880790710449,0.006632036995142698,0.871042788028717,0.0032159725669771433,6.318442046904238e-06,'0'
0.9999618530273438,0.9999996423721313,0.9423661231994629,0.016653714701533318,0.9411690831184387,8.892942423699424e-05,1.8894699849170138e-07,1.0,0.015396212227642536,0.9695703387260437,0.003972111735492945,0.9983892440795898,0.7328768968582153,0.0262534711509943,0.0775081142783165,0.8297962546348572,0.6733993887901306,0.2793959081172943,0.997307538986206,0.9856491088867188,0.8601851463317871,0.9984777569770813,0.999998927116394,0.9972575306892395,0.9999991655349731,0.0002910282928496599,0.9742198586463928,0.0019876020960509777,7.737578755495633e-08,'0'
0.9995844960212708,0.9999949932098389,0.9657341241836548,0.10377106815576553,0.9617655873298645,0.0006478694849647582,1.6395691773141152e-06,0.9999988079071045,0.03413323685526848,0.8159703016281128,0.09590518474578857,0.982471764087677,0.8288922905921936,0.008983246982097626,0.12018793076276779,0.5934114456176758,0.2771088480949402,0.060259900987148285,0.9977502226829529,0.9535427093505859,0.8791583180427551,0.9978189468383789,0.9999938011169434,0.9797006249427795,0.9999914169311523,0.003207098925486207,0.9788560271263123,0.0032282269094139338,1.2315711046539946e-06,'0'
0.9999253749847412,0.9999996423721313,0.9003422260284424,0.0791696086525917,0.909662663936615,0.00021164427744224668,1.730659960230696e-06,0.9999998807907104,0.015568051487207413,0.8029045462608337,0.27122482657432556,0.976695716381073,0.5039615035057068,0.005173381883651018,0.03584764525294304,0.6697580218315125,0.16112031042575836,0.02536194771528244,0.999411940574646,0.9771698117256165,0.7647355794906616,0.994895875453949,0.9999977350234985,0.9954120516777039,0.9999949932098389,0.005081948358565569,0.9636503458023071,0.005484921392053366,3.61143122518115e-07,'0'
0.999739944934845,0.999998927116394,0.8998438715934753,0.11703677475452423,0.9867162704467773,0.0013191200559958816,8.172976777132135e-06,0.9999995231628418,0.0184021033346653,0.7039228081703186,0.07069936394691467,0.9769414067268372,0.42679131031036377,0.020121853798627853,0.0701480582356453,0.8445860147476196,0.2673100531101227,0.011548875831067562,0.9969634413719177,0.9617606401443481,0.7860238552093506,0.9960892200469971,0.999995231628418,0.9923720359802246,0.9999973773956299,0.0044872937723994255,0.9798837304115295,0.0027700632344931364,2.7784503799921367e-06,'0'
0.9993197917938232,0.9999804496765137,0.8988651037216187,0.25005900859832764,0.9310402274131775,0.0012707447167485952,5.2431354561122134e-05,0.9999933242797852,0.03550633043050766,0.805498480796814,0.045207828283309937,0.9576911330223083,0.6250636577606201,0.04084543511271477,0.05203519016504288,0.8338595032691956,0.23002184927463531,0.059883423149585724,0.990182101726532,0.9279283881187439,0.6347658634185791,0.9912856221199036,0.9999727010726929,0.9731854796409607,0.9999529123306274,0.004326012916862965,0.9768663048744202,0.022994931787252426,1.09529037217726e-05,'0'
0.9993693232536316,0.9999847412109375,0.8312208652496338,0.29540205001831055,0.9549925923347473,0.001144713256508112,2.1009785996284336e-05,0.9999936819076538,0.024259431287646294,0.39685314893722534,0.21912918984889984,0.8809701204299927,0.7738314867019653,0.01733389124274254,0.057293493300676346,0.6133948564529419,0.11896783858537674,0.029180258512496948,0.9956536293029785,0.9223416447639465,0.7922182679176331,0.9948953986167908,0.999984860420227,0.9935666918754578,0.9999744892120361,0.012912988662719727,0.9254226088523865,0.010823210701346397,9.512231372355018e-06,'1'
